,is_weekend,count_supports,count_all_days,supports_per_day,supports_per_week,count_of_month,count_of_week,max_subsequence,max_subsequence_week,count_of_bad_trigger_calls,count_of_good_calls
10996,0.5384615384615384,13,6,2.1666666666666665,2.6,2,5,3,3,1,0
68344,0.0,21,5,4.2,10.5,1,2,6,16,18,0
51963,1.0,4,1,4.0,4.0,1,1,4,4,0,0
52864,0.0,1,1,1.0,1.0,1,1,1,1,0,0
51971,0.0,1,1,1.0,1.0,1,1,1,1,0,0
43783,0.3333333333333333,9,6,1.5,2.25,2,4,3,5,3,0
11015,0.4444444444444444,9,4,2.25,3.0,2,3,4,7,1,0
11017,0.0,2,1,2.0,2.0,1,1,2,2,0,0
51975,0.0,3,1,3.0,1.5,2,2,3,2,0,0
52665,0.0,1,1,1.0,1.0,1,1,1,1,0,0
51982,0.0,2,1,2.0,2.0,1,1,2,2,0,0
11023,0.3333333333333333,6,5,1.2,1.5,2,4,2,2,0,0
43794,0.0,1,1,1.0,1.0,1,1,1,1,1,0
11028,0.0,3,2,1.5,1.0,2,3,2,1,0,0
51989,0.0,3,3,1.0,1.0,2,3,1,1,0,0
51990,0.0,1,1,1.0,1.0,1,1,1,1,0,0
11032,0.0,2,2,1.0,1.0,2,2,1,1,1,0
43800,0.2,5,4,1.25,1.25,2,4,2,2,0,0
11034,0.0,4,1,4.0,4.0,1,1,4,4,0,0
11035,0.0,4,1,4.0,2.0,2,2,4,2,0,0
51998,0.0,3,2,1.5,3.0,1,1,2,3,1,0
51999,1.0,5,1,5.0,2.5,2,2,5,4,0,0
11040,1.0,2,1,2.0,2.0,1,1,2,2,0,0
43810,0.4117647058823529,17,8,2.125,2.4285714285714284,2,7,4,5,0,0
52002,0.3333333333333333,3,2,1.5,3.0,1,1,2,3,0,0
52004,0.3333333333333333,9,9,1.0,1.5,2,6,1,2,0,0
125733,0.0,2,2,1.0,1.0,1,2,1,1,2,0
52005,0.0,1,1,1.0,1.0,1,1,1,1,1,0
11047,0.18181818181818182,11,6,1.8333333333333333,2.2,2,5,6,6,2,0
11046,0.0,6,3,2.0,2.0,2,3,3,3,2,0
11051,0.4,15,9,1.6666666666666667,3.0,2,5,4,4,1,0
240436,1.0,1,1,1.0,1.0,1,1,1,1,1,0
28250,0.0,3,1,3.0,3.0,1,1,3,3,0,0
158521,0.0,2,2,1.0,1.0,1,2,1,1,0,0
44533,0.0,4,2,2.0,2.0,2,2,3,3,0,0
35644,0.5,8,4,2.0,2.0,2,4,3,3,0,2
35647,1.0,3,1,3.0,3.0,1,1,3,3,0,0
11071,0.5,2,2,1.0,1.0,1,2,1,1,0,0
11075,0.0,6,2,3.0,3.0,2,2,3,3,0,0
52035,0.0,4,3,1.3333333333333333,2.0,2,2,2,2,0,0
52039,0.2,5,3,1.6666666666666667,1.6666666666666667,2,3,3,3,1,0
43848,0.7142857142857143,7,4,1.75,2.3333333333333335,2,3,3,4,1,0
43849,0.0,3,2,1.5,1.5,1,2,2,2,0,0
191307,1.0,3,1,3.0,3.0,1,1,3,3,2,0
11083,0.0,3,3,1.0,1.5,2,2,1,2,0,0
52045,0.0,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,1,0
35659,1.0,1,1,1.0,1.0,1,1,1,1,0,0
11088,0.8888888888888888,9,3,3.0,4.5,2,2,7,7,0,0
43857,0.0,1,1,1.0,1.0,1,1,1,1,1,0
35666,0.1,10,5,2.0,2.5,2,4,5,6,3,3
52048,0.0,1,1,1.0,1.0,1,1,1,1,0,0
52052,0.0,1,1,1.0,1.0,1,1,1,1,0,0
11093,1.0,1,1,1.0,1.0,1,1,1,1,0,0
43863,0.0,2,1,2.0,2.0,1,1,2,2,0,0
36398,0.0,2,1,2.0,2.0,1,1,2,2,0,1
11095,0.25925925925925924,27,19,1.4210526315789473,3.0,2,9,3,6,0,0
3834,0.0,3,1,3.0,3.0,1,1,3,3,0,0
11099,0.3235294117647059,68,8,8.5,17.0,2,4,14,36,64,0
11100,1.0,2,1,2.0,2.0,1,1,2,2,0,0
11101,0.0,4,2,2.0,1.3333333333333333,2,3,3,2,0,0
117598,0.25,4,4,1.0,2.0,1,2,1,3,2,0
273246,0.0,6,3,2.0,2.0,2,3,4,3,3,0
158560,0.0,3,2,1.5,1.5,1,2,2,2,1,0
35678,1.0,1,1,1.0,1.0,1,1,1,1,1,0
52062,0.0,6,4,1.5,1.5,2,4,2,2,1,2
11107,0.0,6,2,3.0,6.0,1,1,4,6,2,1
52063,0.0,3,2,1.5,3.0,1,1,2,3,0,0
52066,0.3333333333333333,3,3,1.0,1.0,2,3,1,1,0,0
43878,0.3076923076923077,13,10,1.3,1.8571428571428572,2,7,3,6,2,0
52070,1.0,3,1,3.0,3.0,1,1,3,3,0,0
52071,0.5,4,4,1.0,1.3333333333333333,2,3,1,2,0,0
52073,0.0,2,1,2.0,2.0,1,1,2,2,1,0
52683,0.0,1,1,1.0,1.0,1,1,1,1,0,0
52078,0.8888888888888888,9,2,4.5,4.5,1,2,8,8,4,0
52084,0.5,2,2,1.0,1.0,1,2,1,1,0,0
52086,0.23076923076923078,13,9,1.4444444444444444,1.8571428571428572,2,7,2,4,0,7
11126,0.2,5,4,1.25,1.25,2,4,2,2,0,0
199544,0.0,9,3,3.0,4.5,1,2,5,5,5,0
52088,0.29411764705882354,17,10,1.7,2.4285714285714284,2,7,4,6,2,14
11130,1.0,3,1,3.0,3.0,1,1,3,3,1,0
52089,1.0,2,1,2.0,2.0,1,1,2,2,1,0
11981,0.3333333333333333,3,3,1.0,1.0,2,3,1,1,0,0
43897,0.0,4,4,1.0,1.3333333333333333,2,3,1,2,0,0
11134,0.8,5,2,2.5,2.5,2,2,4,4,0,0
35711,0.0,4,1,4.0,4.0,1,1,4,4,1,0
52093,0.5,10,8,1.25,1.6666666666666667,2,6,2,3,0,0
28265,1.0,3,1,3.0,3.0,1,1,3,3,0,0
134020,0.2936170212765957,235,31,7.580645161290323,29.375,2,8,14,36,199,0
11142,0.0,1,1,1.0,1.0,1,1,1,1,0,0
158599,0.0,5,1,5.0,5.0,1,1,5,5,0,0
11143,0.3333333333333333,3,2,1.5,1.5,1,2,2,2,2,0
43912,1.0,1,1,1.0,1.0,1,1,1,1,0,0
52106,0.0,2,1,2.0,2.0,1,1,2,2,0,0
273292,0.0,2,2,1.0,1.0,1,2,1,1,0,0
52108,1.0,3,2,1.5,1.5,2,2,2,2,0,0
158606,0.0,14,8,1.75,3.5,2,4,3,5,2,0
52113,0.0,10,4,2.5,3.3333333333333335,2,3,5,7,6,0
11154,0.25,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
43925,0.5,6,5,1.2,1.5,2,4,2,2,0,0
52118,0.8333333333333334,12,6,2.0,2.4,2,5,4,4,3,1
11158,0.0,1,1,1.0,1.0,1,1,1,1,0,0
3847,0.0,3,3,1.0,1.0,1,3,1,1,0,0
52125,0.0,3,2,1.5,1.5,2,2,2,2,2,0
52694,0.25,4,4,1.0,1.3333333333333333,2,3,1,2,0,0
11170,0.16666666666666666,6,4,1.5,1.2,2,5,3,2,1,0
43938,0.0,3,2,1.5,1.5,1,2,2,2,0,0
52132,0.0,1,1,1.0,1.0,1,1,1,1,0,0
43941,0.0,2,1,2.0,2.0,1,1,2,2,0,0
11174,0.0,13,4,3.25,6.5,1,2,5,8,4,0
11175,1.0,1,1,1.0,1.0,1,1,1,1,0,0
11179,0.0,2,1,2.0,2.0,1,1,2,2,1,0
36415,0.0,2,1,2.0,2.0,1,1,2,2,2,0
11182,0.0,4,2,2.0,2.0,2,2,2,2,0,0
52141,1.0,1,1,1.0,1.0,1,1,1,1,0,0
52143,0.5,2,2,1.0,1.0,2,2,1,1,0,0
43957,0.3235294117647059,34,21,1.619047619047619,3.7777777777777777,2,9,4,7,0,3
43958,0.16666666666666666,6,5,1.2,1.5,2,4,2,2,0,0
43960,0.0,3,2,1.5,3.0,1,1,2,3,0,0
43961,0.0,1,1,1.0,1.0,1,1,1,1,0,0
43964,0.0,9,3,3.0,4.5,1,2,5,5,5,0
44559,0.6666666666666666,3,2,1.5,1.5,1,2,2,2,0,0
11200,0.0,2,1,2.0,2.0,1,1,2,2,0,0
43969,0.0,1,1,1.0,1.0,1,1,1,1,1,0
52163,0.0,6,1,6.0,6.0,1,1,6,6,0,0
183236,0.0,2,2,1.0,1.0,2,2,1,1,0,0
43973,0.2222222222222222,9,8,1.125,1.2857142857142858,2,7,2,3,2,0
11206,0.0,2,1,2.0,1.0,2,2,2,1,0,0
43971,0.3333333333333333,6,5,1.2,2.0,2,3,2,3,0,0
11207,0.0,1,1,1.0,1.0,1,1,1,1,0,0
11210,0.0,7,3,2.3333333333333335,3.5,2,2,5,6,1,0
43979,0.0,9,3,3.0,3.0,2,3,5,5,5,0
28280,0.0,8,3,2.6666666666666665,2.6666666666666665,2,3,5,4,2,0
11216,0.0,6,1,6.0,6.0,1,1,6,6,2,0
207825,0.0,1,1,1.0,1.0,1,1,1,1,1,0
28281,0.8,5,2,2.5,2.5,2,2,4,4,0,0
84950,0.0,5,3,1.6666666666666667,1.6666666666666667,2,3,2,2,0,0
28282,0.0,6,1,6.0,3.0,2,2,6,3,0,0
216025,0.0,7,2,3.5,3.5,1,2,4,4,1,0
11227,0.0,10,1,10.0,10.0,1,1,10,10,6,0
43996,0.5,6,3,2.0,2.0,1,3,3,3,0,2
11236,0.21428571428571427,14,8,1.75,2.3333333333333335,2,6,4,5,9,0
150501,0.0,4,2,2.0,2.0,2,2,3,3,1,0
52196,0.19047619047619047,21,10,2.1,3.0,2,7,3,5,6,0
44007,0.0,3,2,1.5,1.5,2,2,2,2,2,0
35813,1.0,2,2,1.0,1.0,2,2,1,1,0,0
52709,0.1111111111111111,9,6,1.5,1.8,2,5,2,3,0,0
52202,0.16666666666666666,6,3,2.0,2.0,2,3,4,4,0,0
44569,1.0,3,1,3.0,1.5,2,2,3,2,0,0
35823,0.16666666666666666,12,2,6.0,6.0,1,2,10,10,3,0
11246,0.14285714285714285,7,3,2.3333333333333335,2.3333333333333335,2,3,5,3,0,0
125938,0.6666666666666666,9,3,3.0,3.0,2,3,6,6,7,0
11251,0.0,1,1,1.0,1.0,1,1,1,1,0,0
52212,0.6666666666666666,3,3,1.0,1.5,2,2,1,2,0,0
52874,0.3333333333333333,6,5,1.2,1.2,2,5,2,2,0,0
11260,0.2857142857142857,21,14,1.5,3.5,2,6,3,7,0,1
52222,0.75,12,3,4.0,4.0,2,3,9,10,7,0
84991,0.0,4,1,4.0,4.0,1,1,4,4,2,0
35842,0.25,4,2,2.0,1.3333333333333333,2,3,3,2,0,1
44034,0.2,5,5,1.0,1.0,2,5,1,1,0,0
11266,0.0,2,1,2.0,2.0,1,1,2,2,0,0
207880,0.1111111111111111,27,15,1.8,3.0,2,9,4,7,1,0
44040,0.0,5,3,1.6666666666666667,1.6666666666666667,2,3,2,2,0,0
35848,0.0,3,1,3.0,1.5,2,2,3,2,0,0
150540,0.0,3,2,1.5,3.0,2,1,2,3,0,0
44047,0.0,8,2,4.0,4.0,1,2,7,7,4,0
35859,0.0,1,1,1.0,1.0,1,1,1,1,0,0
11285,0.0,6,5,1.2,2.0,1,3,2,3,0,0
52245,0.0,1,1,1.0,1.0,1,1,1,1,0,0
11287,0.0,1,1,1.0,1.0,1,1,1,1,0,0
52251,0.8888888888888888,9,3,3.0,4.5,1,2,7,8,1,0
11292,1.0,1,1,1.0,1.0,1,1,1,1,0,0
11297,1.0,3,2,1.5,1.0,2,3,2,1,1,0
216099,0.0,6,1,6.0,6.0,1,1,6,6,2,0
44068,0.3333333333333333,6,4,1.5,2.0,2,3,2,3,0,0
11301,0.0,7,1,7.0,7.0,1,1,7,7,2,0
35878,0.0,1,1,1.0,1.0,1,1,1,1,0,0
11299,0.0,2,1,2.0,2.0,1,1,2,2,0,0
76843,0.6666666666666666,6,5,1.2,1.5,2,4,2,3,0,0
28299,0.0,7,1,7.0,3.5,2,2,7,4,0,0
44078,0.6666666666666666,3,2,1.5,1.5,1,2,2,2,1,0
44081,0.0,3,2,1.5,1.5,2,2,2,2,1,1
183345,0.5,2,2,1.0,2.0,1,1,1,2,0,0
44083,0.5,2,2,1.0,1.0,1,2,1,1,0,0
35900,1.0,4,2,2.0,2.0,2,2,2,2,0,0
11326,0.3,10,6,1.6666666666666667,5.0,2,2,2,5,0,0
11327,0.0,3,1,3.0,3.0,1,1,3,3,2,0
273472,0.0,3,2,1.5,1.5,1,2,2,2,0,0
44097,0.0,1,1,1.0,1.0,1,1,1,1,0,0
11328,0.0,1,1,1.0,1.0,1,1,1,1,0,0
52289,0.0,5,1,5.0,5.0,1,1,5,5,0,1
44586,0.4,5,5,1.0,1.0,2,5,1,1,0,0
11333,0.9333333333333333,15,3,5.0,7.5,2,2,10,14,7,0
52293,0.8333333333333334,6,4,1.5,2.0,2,3,2,3,2,0
52726,0.5,2,2,1.0,1.0,1,2,1,1,0,0
44587,0.2857142857142857,7,7,1.0,1.1666666666666667,2,6,1,2,0,0
52299,0.3333333333333333,9,7,1.2857142857142858,1.8,2,5,2,3,0,0
273485,0.75,4,2,2.0,2.0,1,2,3,3,1,0
11343,0.0,6,3,2.0,2.0,2,3,4,3,0,0
35919,0.0,5,2,2.5,1.6666666666666667,2,3,4,2,0,0
11344,0.5,2,2,1.0,1.0,2,2,1,1,0,0
216150,0.2631578947368421,19,11,1.7272727272727273,3.8,1,5,4,6,3,2
44122,0.4444444444444444,9,7,1.2857142857142858,1.8,2,5,2,3,0,0
44123,0.0,5,5,1.0,1.0,2,5,1,1,0,0
44124,0.2857142857142857,7,5,1.4,1.75,2,4,3,3,1,0
11356,0.5,6,3,2.0,3.0,2,2,3,5,2,0
52732,0.5,2,2,1.0,1.0,2,2,1,1,0,0
44130,0.0,6,1,6.0,3.0,2,2,6,4,0,0
52322,0.25,4,3,1.3333333333333333,1.0,2,4,2,1,0,0
44133,0.875,8,2,4.0,2.6666666666666665,2,3,7,4,4,0
11365,0.0,3,1,3.0,1.5,2,2,3,2,0,0
52328,0.15384615384615385,13,7,1.8571428571428572,2.6,2,5,7,7,2,0
44136,0.0,1,1,1.0,1.0,1,1,1,1,0,0
51106,0.0,1,1,1.0,1.0,1,1,1,1,0,0
44142,1.0,1,1,1.0,1.0,1,1,1,1,0,0
52338,0.0,5,4,1.25,1.6666666666666667,2,3,2,2,0,0
11380,0.375,8,5,1.6,4.0,2,2,3,4,0,0
191606,0.0,2,2,1.0,2.0,1,1,1,2,1,0
273528,0.25,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,1,0
126073,1.0,1,1,1.0,1.0,1,1,1,1,0,0
11386,0.5555555555555556,9,4,2.25,3.0,2,3,4,5,1,0
224376,0.0,5,2,2.5,2.5,2,2,4,4,2,0
12032,0.0,1,1,1.0,1.0,1,1,1,1,0,0
44153,0.5,6,5,1.2,2.0,2,3,2,3,0,1
44597,0.0,2,2,1.0,1.0,1,2,1,1,0,0
199807,0.2631578947368421,19,7,2.7142857142857144,4.75,2,4,6,8,3,0
52351,0.4666666666666667,15,11,1.3636363636363635,2.5,2,6,3,4,2,1
27777,0.0,1,1,1.0,1.0,1,1,1,1,0,0
273538,0.2,10,7,1.4285714285714286,2.0,2,5,3,3,1,0
11395,0.3333333333333333,3,2,1.5,1.5,1,2,2,2,0,0
52350,0.0,6,5,1.2,1.2,2,5,2,2,0,0
52357,0.4444444444444444,9,9,1.0,1.0,2,9,1,1,0,0
44166,0.0,3,2,1.5,1.5,1,2,2,2,1,0
52359,0.0,1,1,1.0,1.0,1,1,1,1,0,0
52740,0.16666666666666666,6,5,1.2,1.5,2,4,2,2,0,0
126092,0.0,1,1,1.0,1.0,1,1,1,1,0,0
27789,1.0,2,1,2.0,2.0,1,1,2,2,0,0
216208,0.0,1,1,1.0,1.0,1,1,1,1,0,0
52368,0.0,1,1,1.0,1.0,1,1,1,1,1,0
52370,1.0,1,1,1.0,1.0,1,1,1,1,1,0
11410,0.0,5,2,2.5,5.0,1,1,4,5,0,0
12037,0.75,4,2,2.0,2.0,2,2,3,3,0,0
52373,0.4,5,3,1.6666666666666667,2.5,2,2,2,4,1,0
44176,0.0,2,1,2.0,1.0,2,2,2,1,0,0
27793,0.75,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
35991,1.0,2,1,2.0,2.0,1,1,2,2,0,0
44180,0.0,3,1,3.0,3.0,1,1,3,3,0,0
52376,1.0,3,2,1.5,1.5,1,2,2,2,0,0
11411,1.0,2,1,2.0,2.0,1,1,2,2,0,0
11420,0.0,1,1,1.0,1.0,1,1,1,1,0,0
52384,0.0,5,2,2.5,2.5,2,2,3,3,0,0
44193,0.0,3,3,1.0,1.5,1,2,1,2,2,0
11425,1.0,6,1,6.0,6.0,1,1,6,6,0,0
12041,1.0,3,1,3.0,3.0,1,1,3,3,0,0
68775,0.0,1,1,1.0,1.0,1,1,1,1,0,0
216232,0.3,10,2,5.0,5.0,1,2,7,7,3,0
52392,1.0,1,1,1.0,1.0,1,1,1,1,0,0
11434,0.75,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
52748,0.8333333333333334,6,2,3.0,2.0,2,3,5,3,0,0
52399,0.0,3,3,1.0,1.5,2,2,1,2,0,0
11440,0.0,3,2,1.5,1.5,1,2,2,2,0,0
12043,0.0,3,1,3.0,3.0,1,1,3,3,0,0
52408,0.8888888888888888,9,2,4.5,9.0,1,1,8,9,2,0
12045,0.07894736842105263,38,18,2.111111111111111,4.222222222222222,2,9,4,6,0,4
44219,0.3333333333333333,3,2,1.5,1.5,1,2,2,2,0,0
224444,0.6,10,3,3.3333333333333335,3.3333333333333335,2,3,6,6,5,0
11452,0.0,2,2,1.0,1.0,2,2,1,1,1,0
52412,0.6666666666666666,3,2,1.5,1.5,1,2,2,2,0,0
36031,1.0,1,1,1.0,1.0,1,1,1,1,0,0
240833,0.18181818181818182,11,2,5.5,5.5,1,2,9,9,7,0
12048,0.0,6,2,3.0,3.0,2,2,3,3,0,0
11466,0.0,5,2,2.5,1.6666666666666667,2,3,4,3,0,0
28331,0.0,2,1,2.0,2.0,1,1,2,2,0,0
44238,0.25,4,4,1.0,1.0,2,4,1,1,0,0
52433,0.0,6,3,2.0,1.5,2,4,4,2,3,0
11475,0.6666666666666666,3,2,1.5,1.5,2,2,2,2,0,0
52436,0.0,7,2,3.5,3.5,2,2,5,5,3,0
85204,0.0,3,2,1.5,1.0,2,3,2,1,0,0
36054,0.0,5,3,1.6666666666666667,5.0,1,1,3,5,5,0
44246,1.0,1,1,1.0,1.0,1,1,1,1,0,0
11480,0.0,1,1,1.0,1.0,1,1,1,1,1,0
52437,0.0,1,1,1.0,1.0,1,1,1,1,0,0
11482,1.0,1,1,1.0,1.0,1,1,1,1,0,0
52443,0.0,1,1,1.0,1.0,1,1,1,1,0,0
28334,0.0,2,1,2.0,2.0,1,1,2,2,0,0
52883,0.3333333333333333,12,7,1.7142857142857142,3.0,2,4,4,5,0,0
11486,0.25,4,2,2.0,2.0,2,2,3,3,0,0
52758,0.0,5,3,1.6666666666666667,1.25,2,4,2,2,0,0
11490,1.0,1,1,1.0,1.0,1,1,1,1,1,0
11491,1.0,5,1,5.0,5.0,1,1,5,5,2,0
52759,0.6666666666666666,6,5,1.2,1.2,2,5,2,2,0,0
36072,0.0,2,2,1.0,1.0,1,2,1,1,0,0
11500,0.0,4,2,2.0,2.0,2,2,3,3,1,0
52460,0.0,5,4,1.25,1.6666666666666667,2,3,2,3,0,0
11502,0.0,11,5,2.2,2.75,2,4,4,6,5,0
52463,0.0,5,4,1.25,2.5,2,2,2,4,5,0
44272,0.0,3,2,1.5,1.5,2,2,2,2,0,0
44271,0.6666666666666666,3,2,1.5,1.5,2,2,2,2,0,0
27891,0.0,4,2,2.0,2.0,2,2,3,2,0,0
44276,0.0,1,1,1.0,1.0,1,1,1,1,0,0
44277,0.0,2,1,2.0,2.0,1,1,2,2,2,0
44278,0.16666666666666666,6,3,2.0,2.0,2,3,4,4,5,0
11510,0.75,4,2,2.0,2.0,1,2,3,3,0,0
52473,0.5,4,2,2.0,2.0,2,2,2,2,0,0
52476,0.0,1,1,1.0,1.0,1,1,1,1,0,0
27901,0.0,3,1,3.0,3.0,1,1,3,3,0,0
52478,0.0,3,1,3.0,3.0,1,1,3,3,1,0
52479,0.14285714285714285,14,10,1.4,2.0,2,7,4,4,0,0
52481,0.25,8,2,4.0,4.0,1,2,6,6,2,0
27909,1.0,1,1,1.0,1.0,1,1,1,1,1,0
52486,0.16666666666666666,6,4,1.5,1.5,2,4,3,3,3,0
11526,0.0,1,1,1.0,1.0,1,1,1,1,0,0
44296,0.0,2,1,2.0,2.0,1,1,2,2,0,0
12060,0.2777777777777778,18,12,1.5,3.0,2,6,3,5,0,1
27915,1.0,1,1,1.0,1.0,1,1,1,1,0,0
44303,0.26666666666666666,15,5,3.0,5.0,2,3,5,10,5,0
273680,0.0,4,2,2.0,2.0,1,2,2,2,1,0
52496,0.0,4,1,4.0,4.0,1,1,4,4,1,0
273681,0.0,1,1,1.0,1.0,1,1,1,1,0,0
44308,0.0,4,1,4.0,4.0,1,1,4,4,4,0
52501,0.0,1,1,1.0,1.0,1,1,1,1,0,0
11543,1.0,1,1,1.0,1.0,1,1,1,1,0,0
52503,0.0,1,1,1.0,1.0,1,1,1,1,0,0
68892,0.0,1,1,1.0,1.0,1,1,1,1,0,0
11548,1.0,2,2,1.0,1.0,2,2,1,1,0,0
52510,0.0,9,8,1.125,1.2857142857142858,2,7,2,2,1,0
273695,0.5666666666666667,30,9,3.3333333333333335,6.0,2,5,12,24,19,0
27935,0.0,4,1,4.0,4.0,1,1,4,4,0,0
44321,0.0,10,1,10.0,10.0,1,1,10,10,4,0
52513,0.2,15,10,1.5,1.6666666666666667,2,9,2,2,0,3
12182,0.0,5,1,5.0,2.5,2,2,5,3,0,0
27940,0.0,6,4,1.5,2.0,2,3,3,3,0,0
52771,0.0,1,1,1.0,1.0,1,1,1,1,0,0
27942,0.0,1,1,1.0,1.0,1,1,1,1,1,0
85287,0.14285714285714285,14,7,2.0,3.5,2,4,5,8,2,1
52520,0.1111111111111111,9,6,1.5,2.25,2,4,4,6,0,0
216363,0.0,12,2,6.0,12.0,1,1,11,12,6,0
44333,0.0,1,1,1.0,1.0,1,1,1,1,1,0
11565,0.0,5,2,2.5,2.5,1,2,3,3,1,0
52528,0.5,8,7,1.1428571428571428,1.3333333333333333,2,6,2,2,0,1
273715,0.8,5,2,2.5,2.5,2,2,4,3,1,0
11573,0.0,2,2,1.0,1.0,1,2,1,1,0,0
52534,1.0,3,1,3.0,3.0,1,1,3,3,0,0
52535,0.2982456140350877,57,18,3.1666666666666665,7.125,2,8,10,20,6,1
11579,0.3125,16,16,1.0,1.7777777777777777,2,9,1,3,0,0
11580,0.0,1,1,1.0,1.0,1,1,1,1,0,0
27965,0.16666666666666666,12,8,1.5,2.0,2,6,3,4,2,0
11581,0.5,2,2,1.0,2.0,1,1,1,2,0,0
52543,0.3333333333333333,30,18,1.6666666666666667,4.285714285714286,2,7,4,10,1,13
27968,1.0,2,1,2.0,2.0,1,1,2,2,0,0
52544,0.0,1,1,1.0,1.0,1,1,1,1,0,0
36160,0.3333333333333333,3,3,1.0,1.0,2,3,1,1,0,0
44350,0.0,2,1,2.0,2.0,1,1,2,2,0,0
52548,0.0,6,4,1.5,2.0,2,3,2,2,1,1
27973,0.6666666666666666,3,2,1.5,1.5,2,2,2,2,0,0
11590,0.16666666666666666,6,2,3.0,3.0,1,2,5,5,3,0
52550,0.0,3,1,3.0,3.0,1,1,3,3,0,0
11592,0.4,5,2,2.5,5.0,1,1,3,5,2,0
52553,0.0,3,2,1.5,1.5,1,2,2,2,1,0
11594,0.29411764705882354,17,13,1.3076923076923077,2.125,2,8,2,4,0,0
52555,0.0,2,1,2.0,2.0,1,1,2,2,1,0
27979,0.0,3,2,1.5,1.5,2,2,2,2,0,0
85325,0.0,1,1,1.0,1.0,1,1,1,1,0,0
93518,0.14285714285714285,14,6,2.3333333333333335,3.5,1,4,8,10,6,0
52558,0.16666666666666666,6,3,2.0,2.0,1,3,3,3,4,0
52562,0.0,2,2,1.0,2.0,1,1,1,2,1,0
11603,0.23076923076923078,13,5,2.6,4.333333333333333,2,3,7,7,2,0
27990,0.1,10,5,2.0,2.5,2,4,3,6,0,0
44375,0.16666666666666666,6,6,1.0,1.2,2,5,1,2,0,0
44377,0.5333333333333333,15,5,3.0,3.0,2,5,8,9,1,0
44380,0.0,3,2,1.5,1.5,1,2,2,2,0,0
216413,0.0,2,2,1.0,2.0,1,1,1,2,1,0
52573,0.0,3,1,3.0,3.0,1,1,3,3,0,0
36192,0.0,7,3,2.3333333333333335,3.5,2,2,4,5,3,0
11617,0.0,8,2,4.0,4.0,1,2,5,5,1,0
28003,0.0,3,1,3.0,1.5,2,2,3,2,2,0
28004,1.0,3,1,3.0,1.5,2,2,3,2,0,0
28361,0.0,1,1,1.0,1.0,1,1,1,1,0,0
11622,0.3333333333333333,3,2,1.5,3.0,1,1,2,3,0,0
44390,0.0,2,1,2.0,2.0,1,1,2,2,0,0
44392,0.3333333333333333,6,6,1.0,1.0,2,6,1,1,0,0
44644,0.0,4,1,4.0,4.0,1,1,4,4,0,0
44394,0.0,1,1,1.0,1.0,1,1,1,1,0,0
11626,0.16666666666666666,6,4,1.5,3.0,1,2,2,3,0,2
52582,0.3333333333333333,12,5,2.4,2.0,2,6,4,4,0,0
11630,0.625,8,4,2.0,2.0,2,4,4,3,0,0
44398,0.0,2,1,2.0,2.0,1,1,2,2,0,0
28016,0.0,2,2,1.0,1.0,1,2,1,1,1,0
52889,0.5,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
28019,0.36363636363636365,11,5,2.2,2.75,2,4,4,6,4,0
44403,0.3,10,8,1.25,1.6666666666666667,2,6,2,3,0,0
28020,0.25,4,3,1.3333333333333333,1.0,2,4,2,1,0,0
52596,0.2727272727272727,11,8,1.375,1.5714285714285714,2,7,3,3,0,0
28023,0.0,1,1,1.0,1.0,1,1,1,1,1,0
11639,0.75,4,3,1.3333333333333333,1.3333333333333333,2,3,2,2,0,0
52603,0.1,10,5,2.0,2.5,2,4,5,6,1,0
44648,1.0,1,1,1.0,1.0,1,1,1,1,0,0
3453,0.0,1,1,1.0,1.0,1,1,1,1,0,0
126334,0.16666666666666666,6,6,1.0,1.2,2,5,1,2,1,0
11647,0.0,2,1,2.0,2.0,1,1,2,2,1,0
3456,1.0,4,1,4.0,4.0,1,1,4,4,2,0
3454,1.0,1,1,1.0,1.0,1,1,1,1,1,0
3457,0.25,4,4,1.0,2.0,2,2,1,3,0,0
3459,0.5,6,5,1.2,2.0,2,3,2,3,0,3
3458,0.21739130434782608,23,12,1.9166666666666667,2.5555555555555554,2,9,4,5,0,0
52613,0.0,1,1,1.0,1.0,1,1,1,1,1,0
36230,0.6666666666666666,3,2,1.5,1.5,2,2,2,2,1,0
3463,0.0,3,1,3.0,3.0,1,1,3,3,1,0
52614,0.0,3,2,1.5,3.0,1,1,2,3,0,0
3465,1.0,12,2,6.0,6.0,1,2,8,8,4,0
3466,0.18181818181818182,11,3,3.6666666666666665,5.5,2,2,8,9,2,0
3462,0.0,2,1,2.0,2.0,1,1,2,2,0,0
28044,0.0,5,1,5.0,5.0,1,1,5,5,1,0
3469,0.2222222222222222,9,4,2.25,4.5,1,2,5,6,3,0
3470,0.3333333333333333,6,3,2.0,2.0,2,3,3,3,0,0
3471,0.0,6,2,3.0,3.0,2,2,5,5,2,0
36237,0.3333333333333333,12,5,2.4,3.0,2,4,6,6,3,0
3473,0.0,7,3,2.3333333333333335,2.3333333333333335,1,3,5,5,2,0
44429,0.2222222222222222,9,5,1.8,2.25,2,4,3,3,7,0
